"distA";"distB";"distC";"distD";"distE";"distF";"distG";"temA";"temB";"temC";"temD";"temE";"temF";"temG";"dist";"tem"
"150";3.3442;1.5097;6.0512;2.7752;2.5852;4.2864;6.7178;6.22;2.75333333333333;8.82166666666667;4.44166666666667;4.18833333333333;7.29166666666667;10.3866666666667;"B";"B"
"151";7.7696;5.1652;8.3035;4.7787;4.5886;4.7858;7.0166;12.6066666666667;9.44666666666667;12.4983333333333;7.58833333333333;7.335;7.44;10.9416666666667;"E";"E"
"152";8.5486;5.9443;9.0825;5.5577;5.3677;5.5649;7.7956;14.48;11.32;14.3716666666667;9.46166666666667;9.20833333333333;9.31333333333333;12.815;"E";"E"
"153";1.758;0.9417;5.2701;3.3443;2.8544;5.4575;7.6893;3.56333333333333;1.905;8.73666666666667;5.92;5.12333333333333;9.51;11.6216666666667;"B";"B"
"154";0.6637;2.9163;4.1758;5.8694;4.5905;7.1936;8.5294;1.32;5.46;6.49333333333333;8.17166666666667;7.45833333333333;11.845;12.1416666666667;"A";"A"
"155";7.7988;5.1945;8.3327;4.808;4.6179;4.8151;7.0459;13.0016666666667;9.84166666666667;12.8933333333333;7.98333333333333;7.73;7.835;11.3366666666667;"E";"E"
"156";7.4593;4.7988;7.4736;3.9488;3.7588;4.8443;7.0929;11.24;7.98333333333333;12.1816666666667;7.27166666666667;7.01833333333333;8.34;11.6266666666667;"E";"E"
"157";9.9469;8.0889;10.4808;6.956;6.7659;6.9632;9.2782;15.665;13.0016666666667;15.5566666666667;10.6466666666667;10.3933333333333;10.4983333333333;12.9766666666667;"E";"E"
"158";9.0496;6.31;9.5835;6.0587;5.8686;6.0659;8.9183;14.97;12.1183333333333;14.8616666666667;9.95166666666667;9.69833333333333;9.80333333333333;12.34;"E";"E"
"159";6.3777;3.7172;8.0704;4.7954;4.6053;5.6909;7.9395;8.33666666666667;5.08;11.6483333333333;7.19;6.93666666666667;8.10333333333333;11.545;"B";"B"
"160";2.4091;0.5745;5.3842;2.6847;2.4947;4.7043;7.3821;4.425;0.958333333333333;8.16166666666667;4.535;4.28166666666667;7.805;10.8533333333333;"B";"B"
"161";5.2005;3.1408;6.5858;3.061;2.8709;3.9565;6.2051;8.98166666666667;5.80666666666667;9.86333333333333;4.95333333333333;4.7;5.86666666666667;9.30833333333333;"E";"E"
"162";3.5151;1.6806;5.9909;2.4661;2.2761;3.9773;6.4087;6.78166666666667;3.315;8.855;3.945;3.69166666666667;6.795;9.89;"B";"B"
"163";2.1901;1.051;5.538;3.1909;2.701;5.3041;7.5358;4.215;1.97;8.53833333333333;5.52833333333333;4.73166666666667;9.11833333333333;11.23;"B";"B"
"164";6.1514;4.0917;7.2608;3.7361;3.546;4.6315;6.8801;11.085;7.91;11.6516666666667;6.74166666666667;6.48833333333333;7.81;11.0966666666667;"E";"E"
"165";6.2584;4.1987;7.3525;3.8277;3.6376;4.7232;6.9718;11.285;8.11;11.7733333333333;6.86333333333333;6.61;7.93166666666667;11.2183333333333;"E";"E"
"166";5.7373;3.6775;6.9504;3.4256;3.2356;4.4932;6.5697;10.3133333333333;7.13833333333333;11.2133333333333;6.30333333333333;6.05;7.32333333333333;10.6583333333333;"E";"E"
"167";0.5818;2.8343;4.0939;5.7874;4.5086;7.1117;8.4475;1.03;5.17;6.20333333333333;7.88166666666667;7.16833333333333;11.555;11.8516666666667;"A";"A"
"168";0.855;3.1058;4.3671;6.0607;4.7818;7.385;8.7208;1.78166666666667;5.91333333333333;6.955;8.63333333333333;7.92;12.3066666666667;12.6033333333333;"A";"A"
"169";5.6641;3.6043;6.8772;3.3524;3.1623;4.42;6.4965;10.1383333333333;6.96333333333333;11.0383333333333;6.12833333333333;5.875;7.14833333333333;10.4833333333333;"E";"E"
"170";5.5741;3.5144;6.7873;3.2625;3.0724;4.3301;6.4066;9.955;6.78;10.855;5.945;5.69166666666667;6.965;10.3;"E";"E"
"171";8.8209;6.9629;9.3548;5.83;5.64;5.8372;8.6897;14.4866666666667;11.8233333333333;14.3783333333333;9.46833333333333;9.215;9.32;11.8566666666667;"E";"E"
"172";5.3709;3.3112;6.7562;3.2314;3.0414;4.1269;6.3755;9.50166666666667;6.32666666666667;10.5083333333333;5.59833333333333;5.345;6.51166666666667;9.95333333333333;"E";"E"
"173";5.3708;3.3111;6.7561;3.2313;3.0413;4.1268;6.3754;9.50166666666667;6.32666666666667;10.5083333333333;5.59833333333333;5.345;6.51166666666667;9.95333333333333;"E";"E"
"174";4.9705;2.9107;6.3557;2.8309;2.6409;3.7264;5.975;8.71166666666667;5.53666666666667;9.71833333333333;4.80833333333333;4.555;5.72166666666667;9.16333333333333;"E";"E"
"175";6.8638;4.5066;7.3977;3.8729;3.6829;4.2135;6.4443;11.8083333333333;8.75333333333333;11.7;6.79;6.53666666666667;6.98666666666667;10.4883333333333;"E";"E"
"176";2.5165;0.8613;5.0638;2.3773;1.9733;4.3969;7.0616;5.09833333333333;1.72833333333333;7.56;4.23333333333333;3.70833333333333;7.50333333333333;10.2516666666667;"B";"B"
"177";7.2054;5.3474;7.7393;4.2145;4.0244;4.2217;6.4524;12.295;9.63166666666667;12.1866666666667;7.27666666666667;7.02333333333333;7.12833333333333;10.63;"E";"E"
"178";6.9659;5.1079;7.4997;3.975;3.7849;3.9821;6.2129;11.6283333333333;8.965;11.52;6.61;6.35666666666667;6.46166666666667;9.96333333333333;"E";"E"
"179";3.9197;1.7681;5.3893;2.2265;2.0365;4.2461;6.5919;6.40666666666667;3.12833333333333;7.955;3.845;3.59166666666667;7.115;10.2283333333333;"B";"B"
"180";4.7524;2.6926;6.0536;2.5288;2.3388;3.3533;5.7055;8.30666666666667;5.13166666666667;9.37833333333333;4.46833333333333;4.215;5.98666666666667;8.97;"E";"E"
"181";8.6153;6.7574;9.1492;5.6244;5.4344;5.6316;8.4841;14.0233333333333;11.36;13.915;9.005;8.75166666666667;8.85666666666667;11.3933333333333;"E";"E"
"182";5.5555;3.4958;6.501;2.9762;2.7862;3.8717;6.1203;9.85666666666667;6.68166666666667;10.3083333333333;5.39833333333333;5.145;6.46666666666667;9.75333333333333;"E";"E"
"183";6.289;4.4311;6.8229;3.2981;3.1081;4.1936;6.4422;10.71;8.04666666666667;10.6016666666667;5.69166666666667;5.43833333333333;6.76;10.0466666666667;"E";"E"
"184";6.2837;4.4257;6.8176;3.2928;3.1028;4.1883;6.4369;10.6966666666667;8.03333333333333;10.5883333333333;5.67833333333333;5.425;6.74666666666667;10.0333333333333;"E";"E"
"185";6.2837;4.4257;6.8176;3.2928;3.1028;4.1883;6.4369;10.6966666666667;8.03333333333333;10.5883333333333;5.67833333333333;5.425;6.74666666666667;10.0333333333333;"E";"E"
"186";6.2837;4.4257;6.8176;3.2928;3.1028;4.1883;6.4369;10.6966666666667;8.03333333333333;10.5883333333333;5.67833333333333;5.425;6.74666666666667;10.0333333333333;"E";"E"
"187";7.1001;5.2422;7.634;4.1093;3.9192;4.1164;6.3472;12.1083333333333;9.445;12;7.09;6.83666666666667;6.94166666666667;10.4433333333333;"E";"E"
"188";8.7068;6.8488;9.2407;5.7159;5.5258;5.723;8.5755;14.0433333333333;11.38;13.935;9.025;8.77166666666667;8.87666666666667;11.4133333333333;"E";"E"
"189";6.3993;4.5414;6.9332;3.4084;3.2184;4.3039;6.5525;10.9433333333333;8.28;10.835;5.925;5.67166666666667;6.99333333333333;10.28;"E";"E"
"190";4.5184;2.7493;5.5349;2.0102;1.8201;3.2229;5.6001;7.83666666666667;4.62666666666667;8.29166666666667;3.38166666666667;3.12833333333333;5.52833333333333;8.51666666666667;"E";"E"
"191";7.4846;5.6267;8.0185;4.4938;4.3037;4.5009;8.0128;12.5483333333333;9.885;12.44;7.53;7.27666666666667;7.38166666666667;10.5833333333333;"E";"E"
"192";0.7089;2.4762;3.3148;5.0084;3.7295;6.3327;7.6685;1.255;4.53166666666667;5.10333333333333;6.78166666666667;6.06833333333333;10.455;10.7516666666667;"A";"A"
"193";0.7089;2.4762;3.3148;5.0084;3.7295;6.3327;7.6685;1.255;4.53166666666667;5.10333333333333;6.78166666666667;6.06833333333333;10.455;10.7516666666667;"A";"A"
"194";4.9534;2.8936;6.0965;2.5717;2.3816;3.3635;5.7158;8.72333333333333;5.54833333333333;9.71166666666667;4.80166666666667;4.54833333333333;6.17333333333333;9.15666666666667;"E";"E"
"195";8.1253;6.2674;8.6592;5.1344;4.9444;5.1416;7.9941;13.175;10.5116666666667;13.0666666666667;8.15666666666667;7.90333333333333;8.00833333333333;10.545;"E";"E"
"196";5.1498;3.09;5.9483;2.4235;2.2334;3.2153;5.5676;8.815;5.64;9.18666666666667;4.27666666666667;4.02333333333333;5.64833333333333;8.63166666666667;"E";"E"
"197";4.5779;2.8506;5.3855;1.8608;1.6707;3.0055;5.3827;7.905;4.66833333333333;8.235;3.325;3.07166666666667;5.14;8.12833333333333;"E";"E"
"198";0.9483;3.0971;3.4685;4.3404;3.8505;6.4536;7.8221;1.835;5.09666666666667;5.50666666666667;7.15;6.35333333333333;10.74;11.155;"A";"A"
"199";4.6545;2.9272;5.3814;1.8566;1.6666;2.9289;5.3061;8.01833333333333;4.78166666666667;8.14666666666667;3.23666666666667;2.98333333333333;5.02666666666667;8.015;"E";"E"
"200";5.8889;4.031;6.2568;2.732;2.542;3.1137;5.3445;10.1383333333333;7.475;9.67833333333333;4.89166666666667;4.515;5.04166666666667;8.54333333333333;"E";"E"
"201";7.9548;6.0968;8.4887;4.9639;4.7739;5.5304;7.6152;13.17;10.5066666666667;13.0616666666667;8.15166666666667;7.89833333333333;7.99333333333333;10.295;"E";"E"
"202";9.6718;7.8139;10.2057;6.681;6.4909;6.6881;9.0031;15.4416666666667;12.7783333333333;15.3333333333333;10.4233333333333;10.17;10.275;12.7533333333333;"E";"E"
"203";5.416;3.4895;5.9499;2.4251;2.2351;3.3206;5.5692;9.34166666666667;6.66666666666667;9.23333333333333;4.32333333333333;4.07;5.23666666666667;8.67833333333333;"E";"E"
"204";9.8124;7.9544;10.3463;6.8215;6.6315;6.8287;9.1437;15.7683333333333;13.105;15.66;10.75;10.4966666666667;10.6016666666667;13.08;"E";"E"
"205";6.2414;4.3834;6.7753;3.2505;3.0604;3.5976;6.3946;10.59;7.92666666666667;10.4816666666667;5.57166666666667;5.31833333333333;6.435;9.92666666666667;"E";"E"
"206";3.9079;2.0472;4.9737;1.4489;1.2589;3.3288;5.6746;6.54166666666667;3.48833333333333;7.49666666666667;2.58666666666667;2.33333333333333;5.84;8.95333333333333;"E";"E"
"207";3.9478;1.8015;5.0147;1.5326;1.3426;3.5522;5.898;6.22333333333333;3.01666666666667;7.43666666666667;2.61833333333333;2.365;5.88833333333333;9.00166666666667;"E";"E"
"208";2.9337;1.4019;4.4324;2.0887;1.5988;4.1939;6.4303;4.61666666666667;2.29666666666667;6.76166666666667;4.01;3.21333333333333;7.62;9.45333333333333;"B";"B"
"209";8.2295;6.3716;8.7634;5.2386;5.0486;5.5468;7.6316;13.86;11.1966666666667;13.7516666666667;8.84166666666667;8.58833333333333;8.22833333333333;10.53;"E";"F"
"210";9.2831;7.4252;9.817;6.2923;6.1022;6.6389;8.7237;14.8033333333333;12.14;14.695;9.785;9.53166666666667;8.94833333333333;11.25;"E";"F"
"211";3.9811;2.1612;4.8779;1.3532;1.1631;3.3727;5.7185;6.35333333333333;3.79666666666667;7.10833333333333;2.19833333333333;1.945;5.46833333333333;8.58166666666667;"E";"E"
"212";10.0638;8.2058;10.5977;7.0729;6.8828;7.189;9.2738;16.1366666666667;13.4733333333333;16.0283333333333;11.1183333333333;10.865;10.7966666666667;13.0983333333333;"E";"F"
"213";3.0766;1.5447;3.9232;1.987;1.4971;4.0922;5.9211;5.06166666666667;2.74166666666667;5.92833333333333;3.54833333333333;2.75166666666667;7.15833333333333;8.62;"E";"B"
"214";3.4115;1.8796;3.9397;1.9475;1.4576;4.0528;5.9376;5.485;3.165;5.58333333333333;3.295;2.49833333333333;6.905;8.275;"E";"E"
"215";7.1158;5.2578;6.6939;4.1249;3.9348;3.2921;5.5228;11.8566666666667;9.19333333333333;11.2583333333333;6.83833333333333;6.585;5.62666666666667;9.12833333333333;"F";"F"
"216";8.2473;6.3893;8.7812;5.2564;5.0664;5.2277;7.3125;13.7583333333333;11.095;13.65;8.74;8.48666666666667;7.845;10.1466666666667;"E";"F"
"217";3.6255;2.0936;4.2747;1.5893;1.0994;3.6945;6.2726;6.21166666666667;3.89166666666667;6.24833333333333;2.62666666666667;1.83;6.23666666666667;8.94;"E";"E"
"218";3.7076;2.1758;4.2843;1.2026;0.9461;3.2222;5.568;5.925;3.605;6.50333333333333;2.10333333333333;1.60666666666667;5.37333333333333;8.48666666666667;"E";"E"
"219";3.2103;1.6784;3.8984;2.0775;1.5876;4.1827;5.8962;5.48666666666667;3.16666666666667;6.00833333333333;3.82166666666667;3.025;7.43166666666667;8.7;"E";"E"
"220";1.585;3.334;2.9916;4.6852;3.9323;6.5274;7.3452;2.93666666666667;5.68833333333333;5.45833333333333;7.13666666666667;6.44333333333333;10.85;11.1066666666667;"A";"A"
"221";8.7659;6.908;9.0776;5.7751;5.585;5.045;7.1298;14.675;12.0116666666667;14.1816666666667;9.65666666666667;9.40333333333333;7.48166666666667;9.78333333333333;"F";"F"
"222";5.6246;3.9235;4.8428;2.2946;2.1045;2.0371;4.3893;9.93;7.37666666666667;8.375;4.10166666666667;3.725;3.43833333333333;6.42166666666667;"F";"F"
"223";4.5717;2.8707;4.4425;0.9177;0.7277;2.5441;4.8899;7.28666666666667;4.73333333333333;6.41833333333333;1.63166666666667;1.255;4.24333333333333;7.35666666666667;"E";"E"
"224";5.7172;4.0161;4.931;2.3828;2.1927;2.1253;4.4775;10.1;7.54666666666667;8.76833333333333;4.495;4.11833333333333;3.83166666666667;6.815;"F";"F"
"225";5.3502;3.6491;5.7023;2.1775;1.9875;2.2883;4.6405;9.34666666666667;6.79333333333333;8.56833333333333;3.78166666666667;3.405;4;6.98333333333333;"E";"E"
"226";4.9553;3.2542;4.6658;1.141;0.9509;2.2364;4.5857;7.515;4.96166666666667;6.68333333333333;1.89666666666667;1.52;3.88666666666667;7;"E";"E"
"227";4.7804;3.3217;4.2977;0.7729;0.5828;2.4484;4.7942;7.67333333333333;5.30333333333333;6.03333333333333;1.24666666666667;0.87;4.27166666666667;7.385;"E";"E"
"228";5.5606;3.8595;4.7141;2.1659;1.9758;1.9084;4.2607;9.85166666666667;7.29833333333333;8.31666666666667;4.04333333333333;3.66666666666667;3.38;6.36333333333333;"F";"F"
"229";4.6852;2.9842;4.556;1.0268;0.8412;2.5447;4.8905;7.24833333333333;4.695;6.51;1.65;1.34666666666667;4.36833333333333;7.48166666666667;"E";"E"
"230";7.4663;5.6083;6.8532;4.4754;4.2854;3.4513;5.6821;11.98;9.31666666666667;11.3466666666667;6.96166666666667;6.70833333333333;5.715;9.21666666666667;"F";"F"
"231";10.4394;8.5814;10.0643;7.4485;7.2584;6.0316;8.1164;16.4066666666667;13.7433333333333;15.4;11.3883333333333;11.135;8.7;11.0016666666667;"F";"F"
"232";4.416;2.8629;3.9333;0.4085;0.2185;2.5752;4.9269;7.14666666666667;4.79666666666667;5.50666666666667;0.72;0.343333333333333;4.51166666666667;7.62666666666667;"E";"E"
"233";5.7076;4.0065;4.6088;2.0606;1.8705;1.8031;4.1554;10.125;7.57166666666667;8.22166666666667;3.94833333333333;3.57166666666667;3.285;6.26833333333333;"F";"F"
"234";11.6442;9.7862;10.4784;8.6533;8.4633;6.4458;8.5306;17.8133333333333;15.15;16.015;12.795;12.5416666666667;9.315;11.6166666666667;"F";"F"
"235";6.8659;5.0079;5.3699;2.7727;2.96;1.9761;4.2068;11.595;8.93166666666667;9.43166666666667;5.205;5.17833333333333;3.62666666666667;7.12833333333333;"F";"F"
"236";10.5095;8.6515;9.8919;7.5186;7.3285;5.8592;7.944;16.2;13.5366666666667;14.86;11.1816666666667;10.9283333333333;8.16;10.4616666666667;"F";"F"
"237";7.2693;5.4113;5.9071;3.31;3.4973;2.5053;4.7361;11.7416666666667;9.07833333333333;10.5;6.27333333333333;6.24666666666667;4.86833333333333;8.37;"F";"F"
"238";6.2427;4.5416;4.6602;2.063;1.9149;1.6275;4.192;10.4566666666667;7.90333333333333;8.2;3.97333333333333;3.76166666666667;2.9;6.29;"F";"F"
"239";2.4065;4.1883;2.3793;4.0728;3.3199;5.9151;6.7329;3.41666666666667;6.28666666666667;3.705;5.38333333333333;4.69;9.09666666666667;9.35333333333333;"C";"A"
"240";10.1278;8.2699;8.9621;7.137;6.9469;4.9294;7.0142;15.8333333333333;13.17;14.035;10.815;10.5616666666667;7.335;9.63666666666667;"F";"F"
"241";7.9177;6.0597;7.3437;4.9268;4.7367;3.3111;6.0177;12.5683333333333;9.905;11.9183333333333;7.55;7.29666666666667;5.21833333333333;8.76166666666667;"F";"F"
"242";7.4311;5.5785;5.5132;2.9161;3.1034;2.1114;4.3422;12.1383333333333;9.53166666666667;9.69666666666667;5.47;5.44333333333333;4.065;7.56666666666667;"F";"F"
"243";11.2337;9.3757;10.0679;8.2428;8.0527;6.0352;8.12;16.8183333333333;14.155;15.02;11.8;11.5466666666667;8.32;10.6216666666667;"F";"F"
"244";2.9257;4.7075;2.8984;4.592;3.8391;6.4343;7.2521;4.145;7.015;4.43333333333333;6.11166666666667;5.41833333333333;9.825;10.0816666666667;"C";"A"
"245";5.5446;3.2234;3.9115;0.4113;0.579;2.2188;4.5424;7.80833333333333;5.50666666666667;5.735;0.993333333333333;1.17666666666667;4;6.99833333333333;"D";"D"
"246";5.6717;3.3506;4.0386;0.5384;0.7061;2.346;4.6696;8.115;5.81333333333333;6.04166666666667;1.3;1.48333333333333;4.30666666666667;7.305;"D";"D"
"247";2.8959;4.6776;2.8686;4.5622;3.8093;6.4044;7.2222;4.23333333333333;7.10333333333333;4.52166666666667;6.2;5.50666666666667;9.91333333333333;10.17;"C";"A"
"248";5.6273;3.9262;4.031;1.4895;1.2995;1.4469;3.7705;8.92;6.36666666666667;7.05833333333333;2.60166666666667;2.225;2.64333333333333;5.64166666666667;"E";"E"
"249";8.1549;6.2969;7.5417;5.164;4.9739;3.5483;6.2549;13.0566666666667;10.3933333333333;12.4233333333333;8.03833333333333;7.785;5.84333333333333;9.38666666666667;"F";"F"
"250";5.7767;3.4556;3.1369;0.6434;0.8111;2.3052;4.6288;8.18333333333333;5.88166666666667;5.56833333333333;1.36833333333333;1.55166666666667;4.18666666666667;7.185;"D";"D"
"251";5.7417;3.4205;3.2055;0.6084;0.7761;2.0913;4.415;8.16333333333333;5.86166666666667;5.575;1.34833333333333;1.53166666666667;3.725;6.72333333333333;"D";"D"
"252";5.8208;4.1197;3.9029;1.3057;1.493;1.3188;3.6424;9.25833333333333;6.705;6.81666666666667;2.59;2.56333333333333;2.40166666666667;5.4;"D";"F"
"253";5.6824;3.3612;3.1462;0.5491;0.7168;2.032;4.3557;8.075;5.77333333333333;5.48666666666667;1.26;1.44333333333333;3.63666666666667;6.635;"D";"D"
"254";5.6824;3.3612;3.1462;0.5491;0.7168;2.032;4.3557;8.075;5.77333333333333;5.48666666666667;1.26;1.44333333333333;3.63666666666667;6.635;"D";"D"
"255";10.1745;8.3165;9.0087;7.1836;6.9935;4.9761;7.0608;15.4416666666667;12.7783333333333;13.6433333333333;10.4233333333333;10.17;6.94333333333333;9.245;"F";"F"
"256";5.6926;3.6408;4.0595;1.0782;1.022;3.2449;5.5966;7.77833333333333;5.66333333333333;5.705;1.54666666666667;1.46166666666667;5.33833333333333;8.45333333333333;"E";"E"
"257";5.503;3.953;3.7449;1.1478;1.3055;1.5752;3.8988;9.00333333333333;6.46666666666667;6.42333333333333;2.19666666666667;2.2;2.88166666666667;5.88;"D";"D"
"258";5.503;3.953;3.7449;1.1478;1.3055;1.5752;3.8988;9.00333333333333;6.46666666666667;6.42333333333333;2.19666666666667;2.2;2.88166666666667;5.88;"D";"D"
"259";9.7578;7.8999;8.5921;6.7669;6.5769;4.5594;6.6442;15.0283333333333;12.365;13.23;10.01;9.75666666666667;6.53;8.83166666666667;"F";"F"
"260";3.9377;3.3475;2.3047;1.6424;1.5862;3.8091;4.3025;5.665;4.93333333333333;3.59166666666667;2.31333333333333;2.22833333333333;6.105;6.28333333333333;"E";"E"
"261";6.1188;4.4177;4.2009;1.6038;1.7911;1.1683;3.6393;9.71666666666667;7.16333333333333;7.275;3.04833333333333;3.02166666666667;1.975;5.36666666666667;"F";"F"
"262";9.8237;7.9657;8.658;6.8328;6.6428;4.6253;6.7101;15.0183333333333;12.355;13.22;10;9.74666666666667;6.52;8.82166666666667;"F";"F"
"263";3.7224;4.2388;2.0893;2.5337;2.4775;3.9091;4.5407;5.10833333333333;6.10333333333333;3.035;3.48333333333333;3.39833333333333;7.00666666666667;7.09833333333333;"C";"C"
"264";9.8034;7.9455;8.6377;6.8125;6.6225;4.605;6.6898;15.24;12.5766666666667;13.4416666666667;10.2216666666667;9.96833333333333;6.74166666666667;9.04333333333333;"F";"F"
"265";5.5542;3.8531;3.6871;1.09;1.2929;1.7372;4.0608;8.625;6.07166666666667;6.395;2.16833333333333;2.02833333333333;3.22833333333333;6.22666666666667;"D";"E"
"266";5.5542;3.8531;3.6871;1.09;1.2929;1.7372;4.0608;8.625;6.07166666666667;6.395;2.16833333333333;2.02833333333333;3.22833333333333;6.22666666666667;"D";"E"
"267";5.8545;4.1534;3.827;1.2386;1.4055;1.5169;3.8405;9.21;6.65666666666667;6.835;2.63666666666667;2.54;2.76166666666667;5.76;"D";"E"
"268";5.7447;4.0436;3.8171;1.22;1.4169;1.6307;3.9543;8.96666666666667;6.41333333333333;6.65;2.42333333333333;2.27166666666667;3.03;6.02833333333333;"D";"E"
"269";5.7447;4.0436;3.8171;1.22;1.4169;1.6307;3.9543;8.96666666666667;6.41333333333333;6.65;2.42333333333333;2.27166666666667;3.03;6.02833333333333;"D";"E"
"270";5.1847;3.6316;3.4086;0.8203;0.9872;2.2881;4.6117;8.36833333333333;6.01833333333333;5.86;1.66166666666667;1.565;4.12;7.11833333333333;"D";"E"
"271";10.0223;8.1643;8.8565;7.0314;6.8414;4.8239;6.9087;15.35;12.6866666666667;13.5516666666667;10.3316666666667;10.0783333333333;6.85166666666667;9.15333333333333;"F";"F"
"272";8.4189;6.5609;6.9373;5.428;5.2379;2.9047;5.6113;13.2883333333333;10.625;11.5166666666667;8.27;8.01666666666667;4.81666666666667;8.36;"F";"F"
"273";8.3766;6.5187;6.8951;5.3858;5.1957;2.8624;5.5691;13.1866666666667;10.5233333333333;11.415;8.16833333333333;7.915;4.715;8.25833333333333;"F";"F"
"274";3.3042;5.0859;2.4923;4.1858;4.2176;6.8127;6.8459;5.07;7.94;5.35166666666667;7.03;6.34333333333333;10.75;11;"C";"A"
"275";8.3451;6.4871;6.8362;5.3542;5.1642;2.8036;5.5102;13.1616666666667;10.4983333333333;11.2183333333333;8.14333333333333;7.89;4.51833333333333;8.06166666666667;"F";"F"
"276";9.1944;7.3364;8.0286;6.2035;6.0134;3.9959;6.0807;14.3933333333333;11.73;12.595;9.375;9.12166666666667;5.895;8.19666666666667;"F";"F"
"277";6.0594;4.3584;4.1318;1.5347;1.7317;1.0826;3.4062;9.78;7.22666666666667;7.46333333333333;3.23666666666667;3.085;1.945;4.94333333333333;"F";"F"
"278";6.0594;4.3584;4.1318;1.5347;1.7317;1.0826;3.4062;9.78;7.22666666666667;7.46333333333333;3.23666666666667;3.085;1.945;4.94333333333333;"F";"F"
"279";6.0594;4.3584;4.1318;1.5347;1.7317;1.0826;3.4062;9.78;7.22666666666667;7.46333333333333;3.23666666666667;3.085;1.945;4.94333333333333;"F";"F"
"280";6.0594;4.3584;4.1318;1.5347;1.7317;1.0826;3.4062;9.78;7.22666666666667;7.46333333333333;3.23666666666667;3.085;1.945;4.94333333333333;"F";"F"
"281";9.9234;8.0654;8.7576;6.9325;6.7425;4.725;6.8098;15.12;12.4566666666667;13.3216666666667;10.1016666666667;9.84833333333333;6.62166666666667;8.92333333333333;"F";"F"
"282";8.497;6.639;7.0154;5.5061;5.316;2.9828;5.6894;13.385;10.7216666666667;11.7383333333333;8.36666666666667;8.11333333333333;5.03833333333333;8.58166666666667;"F";"F"
"283";4.5611;4.0189;2.928;1.4304;1.5334;2.8066;4.6916;6.55;6.24833333333333;4.47666666666667;2.79166666666667;2.91833333333333;5.27666666666667;7.09166666666667;"D";"D"
"284";5.7165;4.0154;3.8494;1.2523;1.4552;1.5282;3.8518;8.90166666666667;6.34833333333333;6.67166666666667;2.445;2.305;2.81166666666667;5.81;"D";"E"
"285";6.0094;4.3083;4.0818;1.4847;1.6817;1.0326;3.3562;9.705;7.15166666666667;7.38833333333333;3.16166666666667;3.01;1.87;4.86833333333333;"F";"F"
"286";6.0442;4.3431;4.0043;1.58;1.7829;1.328;3.6517;9.56166666666667;7.00833333333333;6.98333333333333;3.105;2.965;2.41166666666667;5.41;"F";"F"
"287";5.6303;3.9292;3.7122;1.1151;1.3143;1.6424;3.966;8.93;6.37666666666667;6.43333333333333;2.20666666666667;2.17333333333333;3.19333333333333;6.19166666666667;"D";"E"
